date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:05	58556/58556	---M--	200	added ('OK')	font/woff	date:Thu,%2020%20Nov%202014%2002:15:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-strokebb1d.woff	(from https://html.tonatheme.com/2021/Governlia/assets/css/pe-icon-7-stroke.css)
11:04:05	58480/58480	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2020%20Nov%202014%2002:15:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from https://html.tonatheme.com/2021/Governlia/assets/css/pe-icon-7-stroke.css)
11:04:05	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2020%20Nov%202014%2002:15:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-stroke.eot?	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-stroked41d.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/pe-icon-7-stroke.css)
11:04:05	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2020%20Nov%202014%2002:15:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-strokebb1d.svg	(from https://html.tonatheme.com/2021/Governlia/assets/css/pe-icon-7-stroke.css)
11:04:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:02%20GMT	https://html.tonatheme.com/2021/Governlia/assets/css/owl.video.play.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/css/owl.video.play.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/owl.css)
11:04:06	7006/7006	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jan%202017%2023:25:22%20GMT	https://html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_444444_256x240.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_444444_256x240.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/jquery-ui.css)
11:04:06	7001/7001	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jan%202017%2023:44:14%20GMT	https://html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_555555_256x240.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_555555_256x240.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/jquery-ui.css)
11:04:06	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:02%20GMT	https://html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_777620_256x240.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_777620_256x240.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/jquery-ui.css)
11:04:06	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:03%20GMT	https://html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_cc0000_256x240.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/css/images/ui-icons_cc0000_256x240.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/jquery-ui.css)
11:04:07	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:03%20GMT	https://html.tonatheme.com/2021/Governlia/assets/css/mCSB_buttons.html	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/css/mCSB_buttons.html	(from https://html.tonatheme.com/2021/Governlia/assets/css/scrollbar.css)
11:04:07	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:03%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/flags/gb.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/flags/gb.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/polyglot-language-switcher.css)
11:04:07	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:04%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/flags/fr.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/flags/fr.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/polyglot-language-switcher.css)
11:04:07	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:04%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/flags/de.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/flags/de.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/polyglot-language-switcher.css)
11:04:08	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:04%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/flags/it.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/flags/it.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/polyglot-language-switcher.css)
11:04:08	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:04%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/flags/es.png	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/flags/es.png	(from https://html.tonatheme.com/2021/Governlia/assets/css/polyglot-language-switcher.css)
